# stamp t_recv t_estimated err ground_truth t_send
48807 1712823050.224373000 1712823050.203839994 2.633e-06 1712823050.204385 1712823050.223296
48832 1712823050.249462000 1712823050.228842628 2.634e-06 1712823050.229386 1712823050.248295
48857 1712823050.274452000 1712823050.253845262 2.634e-06 1712823050.254387 1712823050.273295
48882 1712823050.299558000 1712823050.278847895 2.633e-06 1712823050.279388 1712823050.298332
48907 1712823050.324334000 1712823050.303850529 2.634e-06 1712823050.304389 1712823050.323323
48932 1712823050.349415000 1712823050.328853163 2.634e-06 1712823050.329390 1712823050.348309
48957 1712823050.374377000 1712823050.353855796 2.633e-06 1712823050.354391 1712823050.373332
48982 1712823050.399507000 1712823050.378858430 2.634e-06 1712823050.379392 1712823050.398321
49007 1712823050.424445000 1712823050.403861064 2.634e-06 1712823050.404393 1712823050.423299
49032 1712823050.449430000 1712823050.428863697 2.633e-06 1712823050.429394 1712823050.448297
49057 1712823050.474443000 1712823050.453866331 2.634e-06 1712823050.454395 1712823050.473317
49082 1712823050.499470000 1712823050.478868964 2.633e-06 1712823050.479396 1712823050.498355
49107 1712823050.524533000 1712823050.503871598 2.634e-06 1712823050.504397 1712823050.523312
49132 1712823050.549489000 1712823050.528874232 2.634e-06 1712823050.529398 1712823050.548301
49157 1712823050.574376000 1712823050.553876865 2.633e-06 1712823050.554399 1712823050.573330
49182 1712823050.599410000 1712823050.578879499 2.634e-06 1712823050.579400 1712823050.598352
49207 1712823050.624457000 1712823050.603882133 2.634e-06 1712823050.604401 1712823050.623341
49232 1712823050.649507000 1712823050.628884766 2.633e-06 1712823050.629402 1712823050.648338
49257 1712823050.674559000 1712823050.653887400 2.634e-06 1712823050.654403 1712823050.673347
49282 1712823050.699453000 1712823050.678890034 2.634e-06 1712823050.679404 1712823050.698360
49307 1712823050.724439000 1712823050.703892667 2.633e-06 1712823050.704405 1712823050.723348
49332 1712823050.749462000 1712823050.728895301 2.634e-06 1712823050.729406 1712823050.748340
49357 1712823050.774553000 1712823050.753897935 2.634e-06 1712823050.754407 1712823050.773328
49382 1712823050.799397000 1712823050.778900568 2.633e-06 1712823050.779408 1712823050.798348
49407 1712823050.824364000 1712823050.803903202 2.634e-06 1712823050.804409 1712823050.823320
49432 1712823050.849511000 1712823050.828905835 2.633e-06 1712823050.829410 1712823050.848324
49457 1712823050.874479000 1712823050.853908469 2.634e-06 1712823050.854411 1712823050.873338
49482 1712823050.899545000 1712823050.878911103 2.634e-06 1712823050.879412 1712823050.898348
49507 1712823050.924421000 1712823050.903913736 2.633e-06 1712823050.904413 1712823050.923315
49532 1712823050.949435000 1712823050.928916370 2.634e-06 1712823050.929414 1712823050.948319
49557 1712823050.974504000 1712823050.953919004 2.634e-06 1712823050.954415 1712823050.973339
49582 1712823050.999491000 1712823050.978921637 2.633e-06 1712823050.979416 1712823050.998346
49607 1712823051.024487000 1712823051.003924271 2.634e-06 1712823051.004417 1712823051.023321
49632 1712823051.049429000 1712823051.028926905 2.634e-06 1712823051.029418 1712823051.048320
49657 1712823051.074417000 1712823051.053929538 2.633e-06 1712823051.054419 1712823051.073339
49682 1712823051.099432000 1712823051.078932172 2.634e-06 1712823051.079420 1712823051.098351
49707 1712823051.124472000 1712823051.103934805 2.633e-06 1712823051.104421 1712823051.123346
49732 1712823051.149383000 1712823051.128937439 2.634e-06 1712823051.129422 1712823051.148326
49757 1712823051.174464000 1712823051.153940073 2.634e-06 1712823051.154423 1712823051.173347
49782 1712823051.199529000 1712823051.178942706 2.633e-06 1712823051.179424 1712823051.198343
49807 1712823051.224523000 1712823051.203945340 2.634e-06 1712823051.204425 1712823051.223341
49832 1712823051.249437000 1712823051.228947974 2.634e-06 1712823051.229426 1712823051.248337
49857 1712823051.274433000 1712823051.253950607 2.633e-06 1712823051.254427 1712823051.273384
49882 1712823051.299609000 1712823051.278953241 2.634e-06 1712823051.279428 1712823051.298370
49907 1712823051.324469000 1712823051.303955875 2.634e-06 1712823051.304429 1712823051.323335
49932 1712823051.349489000 1712823051.328958508 2.633e-06 1712823051.329430 1712823051.348334
49957 1712823051.374469000 1712823051.353961142 2.634e-06 1712823051.354431 1712823051.373345
49982 1712823051.399462000 1712823051.378963776 2.634e-06 1712823051.379432 1712823051.398344
50032 1712823051.449520000 1712823051.428929969 0.000966193 1712823051.429434 1712823051.448372
50057 1712823051.474534000 1712823051.453932505 2.536e-06 1712823051.454435 1712823051.473350
50082 1712823051.499485000 1712823051.478935041 2.536e-06 1712823051.479436 1712823051.498379
50107 1712823051.524480000 1712823051.503937577 2.536e-06 1712823051.504437 1712823051.523386
50132 1712823051.549503000 1712823051.528940113 2.536e-06 1712823051.529438 1712823051.548359
50157 1712823051.574498000 1712823051.553942649 2.536e-06 1712823051.554439 1712823051.573371
50182 1712823051.599557000 1712823051.578945185 2.536e-06 1712823051.579440 1712823051.598384
50207 1712823051.624489000 1712823051.603947721 2.536e-06 1712823051.604441 1712823051.623367
50232 1712823051.649499000 1712823051.628950257 2.536e-06 1712823051.629442 1712823051.648340
50257 1712823051.674492000 1712823051.653952792 2.535e-06 1712823051.654443 1712823051.673363
50282 1712823051.699404000 1712823051.678955328 2.536e-06 1712823051.679444 1712823051.698351
50307 1712823051.724468000 1712823051.703957864 2.536e-06 1712823051.704445 1712823051.723364
50332 1712823051.749477000 1712823051.728960400 2.536e-06 1712823051.729446 1712823051.748346
50357 1712823051.774454000 1712823051.753962936 2.536e-06 1712823051.754447 1712823051.773363
50382 1712823051.799442000 1712823051.778965472 2.536e-06 1712823051.779448 1712823051.798354
50407 1712823051.824490000 1712823051.803968008 2.536e-06 1712823051.804449 1712823051.823364
50432 1712823051.849494000 1712823051.828970544 2.536e-06 1712823051.829450 1712823051.848357
50457 1712823051.874457000 1712823051.853973080 2.536e-06 1712823051.854451 1712823051.873412
50482 1712823051.899546000 1712823051.878975616 2.536e-06 1712823051.879452 1712823051.898411
50507 1712823051.924493000 1712823051.903978152 2.536e-06 1712823051.904453 1712823051.923384
50532 1712823051.949513000 1712823051.928980688 2.536e-06 1712823051.929454 1712823051.948380
50557 1712823051.974554000 1712823051.953983224 2.536e-06 1712823051.954455 1712823051.973370
50582 1712823051.999433000 1712823051.978985760 2.536e-06 1712823051.979456 1712823051.998382
50607 1712823052.024490000 1712823052.003988295 2.535e-06 1712823052.004457 1712823052.023389
50632 1712823052.049499000 1712823052.028990831 2.536e-06 1712823052.029458 1712823052.048381
50657 1712823052.074584000 1712823052.053993367 2.536e-06 1712823052.054459 1712823052.073412
50682 1712823052.099569000 1712823052.078995903 2.536e-06 1712823052.079460 1712823052.098374
50707 1712823052.124513000 1712823052.103998439 2.536e-06 1712823052.104461 1712823052.123430
50732 1712823052.149432000 1712823052.129000975 2.536e-06 1712823052.129462 1712823052.148361
50757 1712823052.174543000 1712823052.154003511 2.536e-06 1712823052.154463 1712823052.173373
50782 1712823052.199481000 1712823052.179006047 2.536e-06 1712823052.179464 1712823052.198391
50807 1712823052.224507000 1712823052.204008583 2.536e-06 1712823052.204465 1712823052.223403
50832 1712823052.249636000 1712823052.229011119 2.536e-06 1712823052.229466 1712823052.248401
50857 1712823052.274495000 1712823052.254013655 2.536e-06 1712823052.254467 1712823052.273390
50882 1712823052.299523000 1712823052.279016191 2.536e-06 1712823052.279468 1712823052.298386
50907 1712823052.324647000 1712823052.304018727 2.536e-06 1712823052.304469 1712823052.323390
50932 1712823052.349565000 1712823052.329021263 2.536e-06 1712823052.329470 1712823052.348382
50957 1712823052.374585000 1712823052.354023798 2.535e-06 1712823052.354471 1712823052.373388
50982 1712823052.399598000 1712823052.379026334 2.536e-06 1712823052.379472 1712823052.398413
51007 1712823052.424661000 1712823052.404028870 2.536e-06 1712823052.404473 1712823052.423415
51032 1712823052.449558000 1712823052.429031406 2.536e-06 1712823052.429474 1712823052.448381
51057 1712823052.474593000 1712823052.454033942 2.536e-06 1712823052.454475 1712823052.473386
51082 1712823052.499671000 1712823052.479036478 2.536e-06 1712823052.479476 1712823052.498415
51107 1712823052.524489000 1712823052.504039014 2.536e-06 1712823052.504477 1712823052.523400
51132 1712823052.549442000 1712823052.529041550 2.536e-06 1712823052.529478 1712823052.548387
51157 1712823052.574546000 1712823052.554044086 2.536e-06 1712823052.554479 1712823052.573419
51182 1712823052.599619000 1712823052.579046622 2.536e-06 1712823052.579480 1712823052.598469
51207 1712823052.624538000 1712823052.604049158 2.536e-06 1712823052.604481 1712823052.623397
51232 1712823052.649589000 1712823052.629051694 2.536e-06 1712823052.629482 1712823052.648382
51257 1712823052.674577000 1712823052.654054230 2.536e-06 1712823052.654483 1712823052.673396
51282 1712823052.699498000 1712823052.679056766 2.536e-06 1712823052.679484 1712823052.698391
51307 1712823052.724560000 1712823052.704059301 2.535e-06 1712823052.704485 1712823052.723409
51332 1712823052.749588000 1712823052.729061837 2.536e-06 1712823052.729486 1712823052.748418
51357 1712823052.774508000 1712823052.754064373 2.536e-06 1712823052.754487 1712823052.773386
51382 1712823052.799516000 1712823052.779066909 2.536e-06 1712823052.779488 1712823052.798417
51407 1712823052.824501000 1712823052.804069445 2.536e-06 1712823052.804489 1712823052.823404
51432 1712823052.849519000 1712823052.829071981 2.536e-06 1712823052.829490 1712823052.848387
51457 1712823052.874546000 1712823052.854074517 2.536e-06 1712823052.854491 1712823052.873404
51482 1712823052.899647000 1712823052.879077053 2.536e-06 1712823052.879492 1712823052.898451
51507 1712823052.924559000 1712823052.904079589 2.536e-06 1712823052.904493 1712823052.923435
51532 1712823052.949560000 1712823052.929082125 2.536e-06 1712823052.929494 1712823052.948397
51557 1712823052.974604000 1712823052.954084661 2.536e-06 1712823052.954495 1712823052.973421
51582 1712823052.999605000 1712823052.979087197 2.536e-06 1712823052.979496 1712823052.998419
51607 1712823053.024617000 1712823053.004089733 2.536e-06 1712823053.004497 1712823053.023460
51632 1712823053.049521000 1712823053.029092269 2.536e-06 1712823053.029498 1712823053.048404
51657 1712823053.074541000 1712823053.054094804 2.535e-06 1712823053.054499 1712823053.073421
51682 1712823053.099530000 1712823053.079097340 2.536e-06 1712823053.079500 1712823053.098405
51707 1712823053.124500000 1712823053.104099876 2.536e-06 1712823053.104501 1712823053.123418
51732 1712823053.149489000 1712823053.129102412 2.536e-06 1712823053.129502 1712823053.148414
51757 1712823053.174660000 1712823053.154104948 2.536e-06 1712823053.154503 1712823053.173441
51782 1712823053.199537000 1712823053.179107484 2.536e-06 1712823053.179504 1712823053.198431
51807 1712823053.224637000 1712823053.204110020 2.536e-06 1712823053.204505 1712823053.223473
51832 1712823053.249556000 1712823053.229112556 2.536e-06 1712823053.229506 1712823053.248445
51857 1712823053.274536000 1712823053.254115092 2.536e-06 1712823053.254507 1712823053.273451
51882 1712823053.299641000 1712823053.279117628 2.536e-06 1712823053.279508 1712823053.298444
51907 1712823053.324652000 1712823053.304120164 2.536e-06 1712823053.304509 1712823053.323475
51932 1712823053.349640000 1712823053.329122700 2.536e-06 1712823053.329510 1712823053.348447
51957 1712823053.374540000 1712823053.354125236 2.536e-06 1712823053.354511 1712823053.373436
51982 1712823053.399611000 1712823053.379127771 2.535e-06 1712823053.379512 1712823053.398418
52007 1712823053.424510000 1712823053.404130307 2.536e-06 1712823053.404513 1712823053.423442
52032 1712823053.449593000 1712823053.429132843 2.536e-06 1712823053.429514 1712823053.448454
52057 1712823053.474623000 1712823053.454135379 2.536e-06 1712823053.454515 1712823053.473433
52082 1712823053.499647000 1712823053.479137915 2.536e-06 1712823053.479516 1712823053.498426
52107 1712823053.524663000 1712823053.504140451 2.536e-06 1712823053.504517 1712823053.523551
52132 1712823053.549625000 1712823053.529142987 2.536e-06 1712823053.529518 1712823053.548433
52157 1712823053.574623000 1712823053.554145523 2.536e-06 1712823053.554519 1712823053.573442
52182 1712823053.599488000 1712823053.579148059 2.536e-06 1712823053.579520 1712823053.598443
52207 1712823053.624551000 1712823053.604150595 2.536e-06 1712823053.604521 1712823053.623450
52232 1712823053.649521000 1712823053.629153131 2.536e-06 1712823053.629522 1712823053.648460
52257 1712823053.674419000 1712823053.654155667 2.536e-06 1712823053.654523 1712823053.673459
52282 1712823053.699726000 1712823053.679158203 2.536e-06 1712823053.679524 1712823053.698440
52307 1712823053.724678000 1712823053.704160739 2.536e-06 1712823053.704525 1712823053.723564
52332 1712823053.749630000 1712823053.729163274 2.535e-06 1712823053.729526 1712823053.748434
52357 1712823053.774673000 1712823053.754165810 2.536e-06 1712823053.754527 1712823053.773470
52382 1712823053.799590000 1712823053.779168346 2.536e-06 1712823053.779528 1712823053.798441
52407 1712823053.824658000 1712823053.804170882 2.536e-06 1712823053.804529 1712823053.823511
52432 1712823053.849680000 1712823053.829173418 2.536e-06 1712823053.829530 1712823053.848489
52457 1712823053.874597000 1712823053.854175954 2.536e-06 1712823053.854531 1712823053.873499
52482 1712823053.899766000 1712823053.879178490 2.536e-06 1712823053.879532 1712823053.898478
52507 1712823053.924719000 1712823053.904181026 2.536e-06 1712823053.904533 1712823053.923464
52532 1712823053.949557000 1712823053.929183562 2.536e-06 1712823053.929534 1712823053.948436
52557 1712823053.974526000 1712823053.954186098 2.536e-06 1712823053.954535 1712823053.973464
52582 1712823053.999540000 1712823053.979188634 2.536e-06 1712823053.979536 1712823053.998453
52607 1712823054.024711000 1712823054.004191170 2.536e-06 1712823054.004537 1712823054.023486
52632 1712823054.049564000 1712823054.029193706 2.536e-06 1712823054.029538 1712823054.048463
52657 1712823054.074585000 1712823054.054196242 2.536e-06 1712823054.054539 1712823054.073463
52682 1712823054.099674000 1712823054.079198777 2.535e-06 1712823054.079540 1712823054.098453
52707 1712823054.124606000 1712823054.104201313 2.536e-06 1712823054.104541 1712823054.123494
52732 1712823054.149594000 1712823054.129203849 2.536e-06 1712823054.129542 1712823054.148486
52757 1712823054.174574000 1712823054.154206385 2.536e-06 1712823054.154543 1712823054.173489
52782 1712823054.199635000 1712823054.179208921 2.536e-06 1712823054.179544 1712823054.198512
52807 1712823054.224675000 1712823054.204211457 2.536e-06 1712823054.204545 1712823054.223475
52832 1712823054.249582000 1712823054.229213993 2.536e-06 1712823054.229546 1712823054.248468
52857 1712823054.274580000 1712823054.254216529 2.536e-06 1712823054.254547 1712823054.273479
